post_id,topic,topic_label,language,language_name,text
ai_mass_surveillance_043,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los robots de reparto que mapean las aceras con cámaras normalizan las flotas privadas como nodos de vigilancia móviles."
ai_mass_surveillance_043,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تعمل روبوتات التوصيل التي ترسم خرائط الأرصفة بالكاميرات على تطبيع الأساطيل الخاصة كعقد مراقبة متنقلة."
ai_mass_surveillance_043,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"送货机器人用摄像头绘制人行道地图，将私人车队标准化为移动监控节点。"
ai_mass_surveillance_044,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Prisons using AI to score inmate 'risk' from call transcripts. Speech inside walls is never free."
ai_mass_surveillance_044,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Las prisiones utilizan IA para calificar el ""riesgo"" de los reclusos a partir de las transcripciones de llamadas. La expresión dentro de las paredes nunca es libre."
ai_mass_surveillance_044,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"السجون تستخدم الذكاء الاصطناعي لتسجيل ""مخاطر"" السجناء من نصوص المكالمات الكلام داخل الجدران ليس مجانيًا أبدًا."
ai_mass_surveillance_044,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"监狱使用人工智能从通话记录中对囚犯的“风险”进行评分。墙内的言论从来都不是自由的。"
ai_mass_surveillance_045,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Corporate campuses tracking badge plus face continuous authentication. Workers are perpetual suspects."
ai_mass_surveillance_045,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Insignia de seguimiento de campus corporativos más autenticación facial continua. Los trabajadores son perpetuos sospechosos."
ai_mass_surveillance_045,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"شارة تتبع الحرم الجامعي للشركات بالإضافة إلى المصادقة المستمرة للوجه. العمال هم المشتبه بهم الدائمين."
ai_mass_surveillance_045,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"企业园区跟踪徽章加人脸连续身份验证。工人永远是嫌疑人。"
ai_mass_surveillance_046,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Newsrooms doxed by AI reverse image search on blurred sources. Protection of sources is eroding."
ai_mass_surveillance_046,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Salas de redacción engañadas por la búsqueda inversa de imágenes por IA en fuentes borrosas. La protección de las fuentes se está erosionando."
ai_mass_surveillance_046,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"غرف الأخبار متأثرة بالبحث العكسي عن الصور بواسطة الذكاء الاصطناعي على مصادر غير واضحة. حماية المصادر تتآكل."
ai_mass_surveillance_046,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"新闻编辑室通过人工智能反向图像搜索模糊来源进行人肉搜索。对来源的保护正在受到侵蚀。"
ai_mass_surveillance_047,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Environmental sensors that also run mics for 'gunshot detection' double as protest audio collectors."
ai_mass_surveillance_047,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los sensores ambientales que también activan micrófonos para la ""detección de disparos"" también funcionan como recopiladores de audio de protesta."
ai_mass_surveillance_047,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تتضاعف أجهزة الاستشعار البيئية التي تقوم أيضًا بتشغيل الميكروفونات من أجل ""الكشف عن الطلقات النارية"" كمجمعات صوتية احتجاجية."
ai_mass_surveillance_047,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"环境传感器还运行麦克风进行“枪声检测”，同时充当抗议音频收集器。"
ai_mass_surveillance_048,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Once face search is cheap, every uploaded party photo is a potential identification query against you."
ai_mass_surveillance_048,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Una vez que la búsqueda de rostros sea barata, cada foto de fiesta cargada será una posible consulta de identificación en su contra."
ai_mass_surveillance_048,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"بمجرد أن يصبح البحث عن الوجه رخيصًا، فإن كل صورة تم تحميلها للحفلة ستكون بمثابة استعلام محتمل لتحديد الهوية ضدك."
ai_mass_surveillance_048,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"一旦面部搜索变得便宜，每张上传的聚会照片都可能成为针对您的身份查询。"
ai_mass_surveillance_049,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Democratic oversight of AI surveillance lags deployment by years. That gap is the product."
ai_mass_surveillance_049,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"La supervisión democrática de la vigilancia de la IA lleva años de retraso en su implementación. Esa brecha es el producto."
ai_mass_surveillance_049,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"إن الرقابة الديمقراطية على مراقبة الذكاء الاصطناعي تتأخر في النشر لسنوات. هذه الفجوة هي المنتج."
ai_mass_surveillance_049,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"对人工智能监控的民主监督滞后于部署数年。这个差距就是产品。"
ai_mass_surveillance_050,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"I want safer cities. I don't want a searchable catalog of every face that walked past city hall."
ai_mass_surveillance_050,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Quiero ciudades más seguras. No quiero un catálogo con capacidad de búsqueda de cada rostro que pasó por el ayuntamiento."
ai_mass_surveillance_050,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"أريد مدنًا أكثر أمانًا. لا أريد كتالوجًا يمكن البحث فيه عن كل وجه مر أمام قاعة المدينة."
ai_mass_surveillance_050,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"我想要更安全的城市。我不想要一份可搜索的目录，其中包含走过市政厅的每张面孔。"
